,acc,MF1,MSE
182,91.85013518733102,0.9056331653868765,0.3700270374662032
183,91.96601004248744,0.906894961970842,0.36152954808806487
184,92.00463499420626,0.9073924912204683,0.35998455001931245
185,92.00463499420626,0.9073924912204683,0.35998455001931245
186,91.96601004248744,0.9070261985498005,0.36152954808806487
187,91.96601004248744,0.9070261985498005,0.36152954808806487
188,92.00463499420626,0.90742323894216,0.35998455001931245
189,92.00463499420626,0.90742323894216,0.35998455001931245
190,92.00463499420626,0.90742323894216,0.35998455001931245
191,92.04325994592507,0.9079028278350709,0.35650830436461955
192,92.08188489764387,0.9082861181613543,0.35496330629586714
193,92.08188489764387,0.9082861181613543,0.35496330629586714
194,92.08188489764387,0.9082861181613543,0.35496330629586714
195,92.08188489764387,0.9082861181613543,0.35496330629586714
196,92.08188489764387,0.9082861181613543,0.35496330629586714
197,92.08188489764387,0.9082861181613543,0.35496330629586714
198,92.12050984936269,0.9086835713588832,0.35341830822711473
199,92.15913480108149,0.9091521550053288,0.3530320587099266
200,92.12050984936269,0.908765032179847,0.35650830436461955
201,92.15913480108149,0.90930932488796,0.3561220548474314
202,92.15913480108149,0.90930932488796,0.3561220548474314
203,92.23638470451911,0.9102512176195435,0.35419080726149094
204,92.31363460795674,0.9111775336556964,0.3522595596755504
205,92.35225955967556,0.9115452581749246,0.350714561606798
206,92.35225955967556,0.9115452581749246,0.350714561606798
207,92.42950946311316,0.9124768621026466,0.34685206643491695
208,92.46813441483198,0.9128758999638173,0.34530706836616454
209,92.46813441483198,0.9128758999638173,0.34530706836616454
210,92.5453843182696,0.9138083230265679,0.3414445731942835
211,92.5453843182696,0.9138083230265679,0.3414445731942835
212,92.5453843182696,0.9138083230265679,0.3414445731942835
213,92.5453843182696,0.9138083230265679,0.3414445731942835
214,92.5453843182696,0.9138083230265679,0.3414445731942835
215,92.58400926998841,0.9142788940590598,0.3410583236770954
216,92.58400926998841,0.9142788940590598,0.3410583236770954
217,92.58400926998841,0.9142788940590598,0.3410583236770954
218,92.62263422170722,0.9147495543492108,0.3406720741599073
219,92.62263422170722,0.9147495543492108,0.3406720741599073
220,92.69988412514485,0.9154403299492118,0.3398995751255311
221,92.69988412514485,0.9154403299492118,0.3398995751255311
222,92.69988412514485,0.9154403299492118,0.3398995751255311
223,92.69988412514485,0.9153733672825446,0.33680957898802627
224,92.69988412514485,0.9153733672825446,0.33680957898802627
225,92.69988412514485,0.9153733672825446,0.33680957898802627
226,92.69988412514485,0.9153733672825446,0.33680957898802627
227,92.73850907686365,0.9159169150420992,0.33642332947083814
228,92.77713402858247,0.9163878111763843,0.33603707995365006
229,92.85438393202008,0.9171905303779518,0.33294708381614524
230,92.85438393202008,0.9171905303779518,0.33294708381614524
231,92.9316338354577,0.9180688096179077,0.32792584009269987
232,92.9316338354577,0.9180688096179077,0.32792584009269987
233,92.97025878717652,0.9185612133928249,0.32638084202394746
234,92.97025878717652,0.9185612133928249,0.32638084202394746
235,93.00888373889534,0.9190530723791577,0.32483584395519505
236,93.00888373889534,0.9190530723791577,0.32483584395519505
237,93.00888373889534,0.9190530723791577,0.32483584395519505
238,93.00888373889534,0.9190530723791577,0.32483584395519505
239,93.04750869061414,0.9195274449382785,0.32135959830050215
240,93.04750869061414,0.9195274449382785,0.32135959830050215
241,93.08613364233295,0.9200012411625519,0.3178833526458092
242,93.08613364233295,0.9200012411625519,0.3178833526458092
243,93.08613364233295,0.9200012411625519,0.3178833526458092
244,93.08613364233295,0.9200012411625519,0.3178833526458092
245,93.16338354577057,0.921013619816908,0.31402085747392816
246,93.16338354577057,0.921013619816908,0.31402085747392816
247,93.16338354577057,0.921013619816908,0.31402085747392816
248,93.20200849748937,0.921486994789185,0.31363460795674003
249,93.31788335264581,0.9226891125786981,0.3070683661645423
250,93.39513325608343,0.9234730644489522,0.3032058709926613
251,93.43375820780224,0.923868455574509,0.2997296253379683
252,93.43375820780224,0.923868455574509,0.2997296253379683
253,93.43375820780224,0.923868455574509,0.2997296253379683
254,93.51100811123986,0.9247229563467021,0.294708381614523
255,93.54963306295868,0.9251188127799818,0.29123213595983005
256,93.54963306295868,0.9251188127799818,0.29123213595983005
257,93.58825801467748,0.9255244702041902,0.28968713789107764
258,93.6268829663963,0.9260009342504438,0.2893008883738895
259,93.6268829663963,0.9260009342504438,0.2893008883738895
260,93.6268829663963,0.9260009342504438,0.2893008883738895
261,93.6268829663963,0.9260009342504438,0.2893008883738895
262,93.6268829663963,0.9260009342504438,0.2893008883738895
263,93.6655079181151,0.9263827027267951,0.2877558903051371
264,93.6655079181151,0.9263827027267951,0.2877558903051371
265,93.70413286983391,0.9269209454108769,0.287369640787949
266,93.70413286983391,0.9269209454108769,0.287369640787949
267,93.74275782155273,0.9272900629451436,0.2858246427191966
268,93.78138277327153,0.9277614862997806,0.28234839706450365
269,93.78138277327153,0.9277614862997806,0.28234839706450365
270,93.78138277327153,0.9277614862997806,0.28234839706450365
271,93.78138277327153,0.9277614862997806,0.28234839706450365
272,93.78138277327153,0.9277614862997806,0.28234839706450365
273,93.78138277327153,0.9277614862997806,0.28234839706450365
274,93.82000772499033,0.9282323444990286,0.27887215140981075
275,93.85863267670915,0.9287026403649487,0.2753959057551178
276,93.89725762842797,0.9291095562529348,0.2738509076863654
277,93.93588258014678,0.9295793896487667,0.2703746620316725
278,93.93588258014678,0.9295793896487667,0.2703746620316725
279,93.93588258014678,0.9295793896487667,0.2703746620316725
280,93.93588258014678,0.9295793896487667,0.2703746620316725
281,93.97450753186558,0.9300486652795342,0.26689841637697953
282,93.97450753186558,0.9300486652795342,0.26689841637697953
283,93.97450753186558,0.9300486652795342,0.26689841637697953
284,93.97450753186558,0.9300486652795342,0.26689841637697953
285,94.0131324835844,0.9305173859422315,0.2634221707222866
286,94.0517574353032,0.9309855544234835,0.2599459250675937
287,94.0517574353032,0.9309855544234835,0.2599459250675937
288,94.0517574353032,0.9309855544234835,0.2599459250675937
289,94.09038238702202,0.9313549166673178,0.25840092699884126
290,94.09038238702202,0.9313549166673178,0.25840092699884126
291,94.09038238702202,0.9313549166673178,0.25840092699884126
292,94.16763229045964,0.9322406208277252,0.2564696794129007
293,94.16763229045964,0.9322406208277252,0.2564696794129007
294,94.16763229045964,0.9322406208277252,0.2564696794129007
295,94.16763229045964,0.9322406208277252,0.2564696794129007
296,94.16763229045964,0.9322406208277252,0.2564696794129007
297,94.16763229045964,0.9322406208277252,0.2564696794129007
298,94.16763229045964,0.9322406208277252,0.2564696794129007
299,94.20625724217845,0.9326491039243553,0.2549246813441483
300,94.16763229045964,0.9321806479642443,0.25840092699884126
301,94.16763229045964,0.9321806479642443,0.25840092699884126
302,94.16763229045964,0.9321953229075453,0.26033217458478175
303,94.24488219389727,0.9330724171012776,0.25531093086133644
304,94.24488219389727,0.9330724171012776,0.25531093086133644
305,94.28350714561606,0.9335517126217372,0.2549246813441483
306,94.28350714561606,0.9335517126217372,0.2549246813441483
307,94.28350714561606,0.9335517126217372,0.2549246813441483
308,94.32213209733487,0.9338869027784229,0.24835843955195055
309,94.32213209733487,0.9338869027784229,0.24835843955195055
310,94.32213209733487,0.9338869027784229,0.24835843955195055
311,94.32213209733487,0.9338869027784229,0.24835843955195055
312,94.32213209733487,0.9338869027784229,0.24835843955195055
313,94.36075704905369,0.9343696150543573,0.24681344148319814
314,94.36075704905369,0.9343696150543573,0.24681344148319814
315,94.4380069524913,0.9353039731201117,0.2398609501738123
316,94.4380069524913,0.9353039731201117,0.2398609501738123
317,94.4380069524913,0.9353039731201117,0.2398609501738123
318,94.4380069524913,0.9353039731201117,0.2398609501738123
319,94.4380069524913,0.9353039731201117,0.2398609501738123
320,94.51525685592893,0.9362138928423438,0.23908845113943608
321,94.51525685592893,0.9362138928423438,0.23908845113943608
322,94.55388180764774,0.9367455659450885,0.23870220162224798
323,94.59250675936654,0.9372260211935656,0.23831595210505988
324,94.63113171108536,0.9376910202438329,0.23483970645036695
325,94.70838161452299,0.9385747033032689,0.2309772112784859
326,94.70838161452299,0.9385747033032689,0.2309772112784859
327,94.70838161452299,0.9385747033032689,0.2309772112784859
328,94.70838161452299,0.9385747033032689,0.2309772112784859
329,94.70838161452299,0.9385747033032689,0.2309772112784859
330,94.70838161452299,0.9385747033032689,0.2309772112784859
331,94.7470065662418,0.93905605135845,0.23059096176129779
332,94.7470065662418,0.93905605135845,0.23059096176129779
333,94.7470065662418,0.93905605135845,0.23059096176129779
334,94.7470065662418,0.93905605135845,0.23059096176129779
335,94.7470065662418,0.93905605135845,0.23059096176129779
336,94.7470065662418,0.93905605135845,0.23059096176129779
337,94.7470065662418,0.93905605135845,0.23059096176129779
338,94.7470065662418,0.93905605135845,0.23059096176129779
339,94.7470065662418,0.93905605135845,0.23059096176129779
340,94.7856315179606,0.9395207660589601,0.22711471610660486
341,94.7856315179606,0.9395207660589601,0.22711471610660486
342,94.86288142139823,0.9404485739238758,0.220162224797219
343,94.86288142139823,0.9404485739238758,0.220162224797219
344,94.86288142139823,0.9404485739238758,0.220162224797219
345,94.86288142139823,0.9404485739238758,0.220162224797219
346,94.86288142139823,0.9404485739238758,0.220162224797219
347,94.86288142139823,0.9404485739238758,0.220162224797219
348,94.86288142139823,0.9404485739238758,0.220162224797219
349,94.90150637311703,0.940818654913033,0.2186172267284666
350,94.90150637311703,0.940818654913033,0.2186172267284666
351,94.94013132483585,0.9412226624553997,0.21514098107377366
352,94.94013132483585,0.9412226624553997,0.21514098107377366
353,94.97875627655465,0.941627034355947,0.21166473541908074
354,95.01738122827346,0.942090311681129,0.2081884897643878
355,95.09463113171108,0.9430152626816889,0.20123599845500192
356,95.09463113171108,0.9430152626816889,0.20123599845500192
357,95.09463113171108,0.9430152626816889,0.20123599845500192
358,95.09463113171108,0.9430152626816889,0.20123599845500192
359,95.09463113171108,0.9430152626816889,0.20123599845500192
360,95.09463113171108,0.9430152626816889,0.20123599845500192
361,95.09463113171108,0.9430152626816889,0.20123599845500192
362,95.09463113171108,0.9430152626816889,0.20123599845500192
363,95.1332560834299,0.943490056369294,0.1996910003862495
364,95.17188103514872,0.9439643531783993,0.1981460023174971
365,95.28775589030514,0.9452091199993852,0.19080726149092314
366,95.36500579374277,0.9462600271642198,0.19003476245654694
367,95.36500579374277,0.9462600271642198,0.19003476245654694
368,95.36500579374277,0.9462600271642198,0.19003476245654694
369,95.36500579374277,0.9462600271642198,0.19003476245654694
370,95.36500579374277,0.9462600271642198,0.19003476245654694
371,95.36500579374277,0.9462600271642198,0.19003476245654694
372,95.36500579374277,0.9462600271642198,0.19003476245654694
373,95.36500579374277,0.9462600271642198,0.19003476245654694
374,95.36500579374277,0.9462600271642198,0.19003476245654694
375,95.36500579374277,0.9462600271642198,0.19003476245654694
376,95.36500579374277,0.9462600271642198,0.19003476245654694
377,95.36500579374277,0.9462600271642198,0.19003476245654694
378,95.44225569718037,0.9472691738768463,0.18926226342217073
379,95.44225569718037,0.9472691738768463,0.18926226342217073
380,95.44225569718037,0.9472691738768463,0.18926226342217073
381,95.44225569718037,0.9472691738768463,0.18926226342217073
382,95.44225569718037,0.9472691738768463,0.18926226342217073
383,95.44225569718037,0.9472691738768463,0.18926226342217073
384,95.48088064889919,0.9477939321088886,0.18887601390498263
385,95.48088064889919,0.9477939321088886,0.18887601390498263
386,95.519505600618,0.9482643911260938,0.1873310158362302
387,95.5581305523368,0.9487208055228312,0.18385477018153729
388,95.5581305523368,0.9487208055228312,0.18385477018153729
389,95.5581305523368,0.9487208055228312,0.18385477018153729
390,95.5581305523368,0.9487208055228312,0.18385477018153729
391,95.5581305523368,0.9487208055228312,0.18385477018153729
392,95.59675550405562,0.9491900933786037,0.18230977211278485
393,95.59675550405562,0.9491900933786037,0.18230977211278485
394,95.59675550405562,0.9491900933786037,0.18230977211278485
395,95.59675550405562,0.9491900933786037,0.18230977211278485
396,95.59675550405562,0.9491900933786037,0.18230977211278485
397,95.59675550405562,0.9491900933786037,0.18230977211278485
398,95.63538045577444,0.949508188380666,0.18192352259559674
399,95.63538045577444,0.949508188380666,0.18192352259559674
400,95.63538045577444,0.949406618467771,0.18076477404403243
401,95.63538045577444,0.949406618467771,0.18076477404403243
402,95.63538045577444,0.949406618467771,0.18076477404403243
403,95.63538045577444,0.949406618467771,0.18076477404403243
404,95.63538045577444,0.949406618467771,0.18076477404403243
405,95.63538045577444,0.949406618467771,0.18076477404403243
406,95.63538045577444,0.949406618467771,0.18076477404403243
407,95.63538045577444,0.949406618467771,0.18076477404403243
408,95.63538045577444,0.949406618467771,0.18076477404403243
409,95.63538045577444,0.949406618467771,0.18076477404403243
410,95.63538045577444,0.949406618467771,0.18076477404403243
411,95.63538045577444,0.949406618467771,0.18076477404403243
412,95.63538045577444,0.949406618467771,0.18076477404403243
413,95.63538045577444,0.949406618467771,0.18076477404403243
414,95.63538045577444,0.949406618467771,0.18076477404403243
415,95.63538045577444,0.949406618467771,0.18076477404403243
416,95.63538045577444,0.949406618467771,0.18076477404403243
417,95.63538045577444,0.949406618467771,0.18076477404403243
418,95.63538045577444,0.949406618467771,0.18076477404403243
419,95.63538045577444,0.949406618467771,0.18076477404403243
420,95.63538045577444,0.949406618467771,0.18076477404403243
421,95.63538045577444,0.949406618467771,0.18076477404403243
422,95.67400540749324,0.9498755751927587,0.17921977597528002
423,95.71263035921204,0.9503440593550269,0.1776747779065276
424,95.71263035921204,0.9503440593550269,0.1776747779065276
425,95.71263035921204,0.9503440593550269,0.1776747779065276
426,95.71263035921204,0.9503440593550269,0.1776747779065276
427,95.71263035921204,0.9503440593550269,0.1776747779065276
428,95.71263035921204,0.9503440593550269,0.1776747779065276
429,95.75125531093086,0.9508650088461544,0.1772885283893395
430,95.78988026264967,0.9512710941899947,0.17381228273464658
431,95.78988026264967,0.9512710941899947,0.17381228273464658
432,95.78988026264967,0.9512710941899947,0.17381228273464658
433,95.78988026264967,0.9512710941899947,0.17381228273464658
434,95.82850521436849,0.9516775427458116,0.17033603707995365
435,95.82850521436849,0.9516775427458116,0.17033603707995365
436,95.82850521436849,0.9516775427458116,0.17033603707995365
437,95.82850521436849,0.9516775427458116,0.17033603707995365
438,95.86713016608729,0.9521983245386889,0.16994978756276555
439,95.90575511780611,0.9526837612764523,0.16956353804557744
440,95.90575511780611,0.9526837612764523,0.16956353804557744
441,95.90575511780611,0.9526837612764523,0.16956353804557744
442,95.90575511780611,0.9526837612764523,0.16956353804557744
443,95.94438006952491,0.9531011128461723,0.16801853997682503
444,95.94438006952491,0.9531011128461723,0.16801853997682503
445,95.94438006952491,0.9531011128461723,0.16801853997682503
446,95.94438006952491,0.9531011128461723,0.16801853997682503
447,95.94438006952491,0.9531011128461723,0.16801853997682503
448,95.94438006952491,0.9531011128461723,0.16801853997682503
449,95.94438006952491,0.9531011128461723,0.16801853997682503
450,95.94438006952491,0.9531011128461723,0.16801853997682503
451,96.02162997296253,0.9540739350947087,0.164156044804944
452,96.06025492468135,0.9545935983856092,0.1637697952877559
453,96.09887987640016,0.9549076088404971,0.1633835457705678
454,96.09887987640016,0.9549076088404971,0.1633835457705678
455,96.09887987640016,0.9549076088404971,0.1633835457705678
456,96.09887987640016,0.9549076088404971,0.1633835457705678
457,96.13750482811896,0.9553252611897881,0.16183854770181538
458,96.13750482811896,0.9553252611897881,0.16183854770181538
459,96.13750482811896,0.9553252611897881,0.16183854770181538
460,96.13750482811896,0.9553252611897881,0.16183854770181538
461,96.13750482811896,0.9553252611897881,0.16183854770181538
462,96.13750482811896,0.9553252611897881,0.16183854770181538
463,96.13750482811896,0.9553252611897881,0.16183854770181538
464,96.13750482811896,0.9553252611897881,0.16183854770181538
465,96.13750482811896,0.9553252611897881,0.16183854770181538
466,96.13750482811896,0.9553252611897881,0.16183854770181538
467,96.13750482811896,0.9553252611897881,0.16183854770181538
468,96.13750482811896,0.9553252611897881,0.16183854770181538
469,96.13750482811896,0.9553252611897881,0.16183854770181538
470,96.13750482811896,0.9553252611897881,0.16183854770181538
471,96.13750482811896,0.9553252611897881,0.16183854770181538
472,96.17612977983777,0.9558446971960397,0.16145229818462728
473,96.17612977983777,0.9558446971960397,0.16145229818462728
474,96.17612977983777,0.9558446971960397,0.16145229818462728
475,96.17612977983777,0.9558446971960397,0.16145229818462728
476,96.17612977983777,0.9558446971960397,0.16145229818462728
477,96.17612977983777,0.9558446971960397,0.16145229818462728
478,96.17612977983777,0.9558446971960397,0.16145229818462728
479,96.17612977983777,0.9558446971960397,0.16145229818462728
480,96.17612977983777,0.9558446971960397,0.16145229818462728
481,96.21475473155658,0.9562534948625085,0.15797605252993432
482,96.21475473155658,0.9562534948625085,0.15797605252993432
483,96.2533796832754,0.9567727046391634,0.15758980301274622
484,96.2533796832754,0.9567727046391634,0.15758980301274622
485,96.2533796832754,0.9567727046391634,0.15758980301274622
486,96.29200463499421,0.9572226813424572,0.1541135573580533
487,96.29200463499421,0.9572226813424572,0.1541135573580533
488,96.29200463499421,0.9572226813424572,0.1541135573580533
489,96.29200463499421,0.9572226813424572,0.1541135573580533
490,96.33062958671302,0.9576055633465552,0.15256855928930088
491,96.33062958671302,0.9576055633465552,0.15256855928930088
492,96.33062958671302,0.9576055633465552,0.15256855928930088
493,96.33062958671302,0.9576055633465552,0.15256855928930088
494,96.33062958671302,0.9576055633465552,0.15256855928930088
495,96.33062958671302,0.9576055633465552,0.15256855928930088
496,96.33062958671302,0.9576055633465552,0.15256855928930088
497,96.33062958671302,0.9576055633465552,0.15256855928930088
498,96.33062958671302,0.9576055633465552,0.15256855928930088
499,96.33062958671302,0.9576055633465552,0.15256855928930088
500,96.33062958671302,0.9576055633465552,0.15256855928930088
501,96.33062958671302,0.9576055633465552,0.15256855928930088
502,96.33062958671302,0.9576055633465552,0.15256855928930088
